1.893147148362244422e-12
2.330558712141538354e-13
1.873321439384263677e-12
5.590210480861629354e-12
5.479953726087324088e-12
2.701533583339822813e-11
4.440825163117831828e-12
5.673611406190591932e-12
3.860054030613551970e-12
4.764991663814033378e-12
3.096740194565887074e-11
2.306449278405383147e-12
2.948022562239016498e-12
1.980597539298402909e-11
1.689680300356099534e-12
1.120044911309432997e-12
1.288944272074109301e-12
1.076139600393968504e-11
3.881646530307259915e-13
3.239826523815318583e-12
4.326168830619536775e-12
5.203187163846289906e-13
2.267264413959171538e-12
1.400260248978303985e-12
6.420957002207533838e-12
4.323650984249338343e-12
1.635653740344825446e-11
3.510333609412478200e-12
4.701061630335844150e-13
3.686342133334733887e-12
6.934250876684514910e-12
2.657037841298677642e-12
1.654256249242338018e-12
5.449109531474332275e-12
1.937133004505444751e-12
3.243788000601037098e-12
1.150681131316542749e-12
6.030526509450003084e-12
5.022516308122223986e-14
8.220139374414844430e-13
