1.440377182272920331e+00,5.698880958267545926e-01,4.306575887254336654e-02,6.356684206476123089e-01,1.255610809836048114e+00,1.049704691899017606e+00,1.144257964415779316e+00,2.438033509809689026e+00
2.890952057201082948e+00,3.005747997326096987e-01,3.104681416297436769e-01,5.020601996793413319e-02,3.058432985182071295e-01,9.445850683802941017e-01,1.022295104752264816e+00,7.400950879137006000e-01
1.180266413678882884e+02,1.489769719556692351e+01,3.175738898057215920e+02,3.109486104497752876e+02,4.061547574397429194e+00,1.080849870625789411e+00,3.381012578422967874e+00,6.660261944584336402e-02
1.180266413678882884e+02,1.489769719556692351e+01,3.175738898057215920e+02,3.109486104497752876e+02,4.061547574397429194e+00,1.080849870625789411e+00,3.381012578422967874e+00,6.660261944584336402e-02
3.242132391773242084e+00,1.431492160298054817e+00,9.944875170633455941e-01,1.183209874371279557e+00,5.842356887070100646e-02,9.442319490874321319e-01,2.208130138563945355e+00,9.270926787649049761e-01
1.692690168197336220e+01,8.114458531791079565e+00,6.635164943024454143e-01,1.416715374921107440e+00,5.628822528213407450e-01,1.498215485528784585e+00,6.831170739829117267e+00,1.016267214739011271e+00
2.617489418048423833e+00,3.564152625940250285e+00,5.797550052764250950e-01,1.143035679574014862e+00,7.016352106904247821e-01,1.347311310485377334e+00,2.599144371108816021e+00,2.324959984148804448e+00
1.349376553328814010e+00,1.963485760929452040e+00,5.157085881407885708e-01,5.137752625067858459e-01,1.012783758483377650e+00,1.010376957916156337e+00,2.546161409007650089e+00,2.697029564283292657e+00
1.692690168197336220e+01,8.114458531791079565e+00,6.635164943024454143e-01,1.416715374921107440e+00,5.628822528213407450e-01,1.498215485528784585e+00,6.831170739829117267e+00,1.016267214739011271e+00
1.787308338751175230e+00,5.371193267438636454e-01,6.287597298350806607e-01,5.624105178127553062e-01,1.085771725885670946e+00,1.834898361080023355e+00,3.168911991417449059e+00,1.208128275823092013e+00
2.334659185925765712e+01,8.943949080833657472e-01,1.247311826995040507e+00,5.254237221106339284e-01,8.375198690932047496e-01,9.295071286196481264e-01,9.385755012534787722e-01,1.529381252958555537e+00
2.334659185925765712e+01,8.943949080833657472e-01,1.247311826995040507e+00,5.254237221106339284e-01,8.375198690932047496e-01,9.295071286196481264e-01,9.385755012534787722e-01,1.529381252958555537e+00
2.845510772959980006e+00,1.415646698076504117e+00,4.202587615712425304e+02,1.705203227007474993e+02,8.319039046173253737e+00,2.288483352955525962e-01,1.041945989238640458e+00,1.093801873182082662e+00
9.569576863055132554e-01,2.072213786056504858e+00,2.116922670433867004e-01,2.091489510990340417e+00,1.874198972002309171e-01,4.916175008515838996e-01,4.360977575524128680e-01,2.108036793341335757e-01
9.569576863055132554e-01,2.072213786056504858e+00,2.116922670433867004e-01,2.091489510990340417e+00,1.874198972002309171e-01,4.916175008515838996e-01,4.360977575524128680e-01,2.108036793341335757e-01
1.315652385569337390e+00,5.252209645324920295e+00,1.013575182694062660e+00,1.492640682754028170e+00,6.300082538855144243e+00,7.272431294858360262e-01,3.849552420802618968e+01,5.652661847184587973e-01
4.167140576558730491e-01,1.918456898211148287e+00,2.200505490891955684e+00,2.648631048344088246e+00,8.107153425730830865e-01,8.749762318421943075e-01,4.231247007511570679e+00,1.587559178716506370e-01
4.167140576558730491e-01,1.918456898211148287e+00,2.200505490891955684e+00,2.648631048344088246e+00,8.107153425730830865e-01,8.749762318421943075e-01,4.231247007511570679e+00,1.587559178716506370e-01
1.686994674551831608e-01,1.390565383732581317e+00,3.427034061043460422e+00,1.503236651110909206e+00,2.130506136898236313e+00,6.337003142513102372e-01,2.618472873197758677e+00,1.060265669479062423e+00
1.502395174855493565e+00,4.139975925708242244e+00,8.330171940279137988e-02,1.752991545127314366e+00,2.287232239838770553e+00,8.867900299878024306e-01,5.854372649169414800e+00,5.013555243978140119e+00
1.104405893148215467e+00,2.140371620693545918e+00,6.848064416930592369e-02,1.291744763027498355e-01,5.211429564103282619e-01,1.618404753069420943e-01,3.212550816904636619e+00,2.903538984651576449e+00
6.454402622601408268e+01,2.292423676819881706e+01,1.095137439169324933e+00,9.259528425855709788e-01,1.190398135476302827e-01,1.066481709486100105e+00,1.550018882512329021e+01,1.960671151675389412e+00
6.454402622601408268e+01,2.292423676819881706e+01,1.095137439169324933e+00,9.259528425855709788e-01,1.190398135476302827e-01,1.066481709486100105e+00,1.550018882512329021e+01,1.960671151675389412e+00
6.258900846519233951e+00,2.610284983211807575e+00,1.295082255320636477e+00,2.169789271866901625e+00,8.308946204987445183e-01,1.019240075939009449e+00,5.812439316606698547e+00,6.629380845595764349e+00
2.096037978774728305e+00,2.579591557602662899e+00,1.790295183709171667e+01,1.172135005894922344e+01,4.195614247709192668e+00,2.045359679130441144e+00,3.361648489890420421e+00,5.437737216924287686e-01
2.096037978774728305e+00,2.579591557602662899e+00,1.790295183709171667e+01,1.172135005894922344e+01,4.195614247709192668e+00,2.045359679130441144e+00,3.361648489890420421e+00,5.437737216924287686e-01
8.098782744859480687e-01,1.837327764231483140e+00,2.508354288777195240e+00,2.533705102578001966e+00,2.433016860047783947e+00,9.112311611778529663e-01,2.116555527726621477e+00,9.173509916946832599e-01
3.018909505663173221e+01,1.194883379361850473e+01,4.763005204419194782e-02,1.041687132776584157e+01,8.015279860682939628e+00,1.147223885684085509e+00,2.168271535419615859e+01,6.350538362976460016e-01
3.018909505663173221e+01,1.194883379361850473e+01,4.763005204419194782e-02,1.041687132776584157e+01,8.015279860682939628e+00,1.147223885684085509e+00,2.168271535419615859e+01,6.350538362976460016e-01
3.490014007275583641e-01,3.261139249492963188e+00,9.026568590604066022e-01,7.467342326397502505e-01,9.691830737029596410e-01,9.974694015710890982e-01,1.303610986019243967e+00,9.004442240089691740e-01
7.592521748149027871e+01,2.085160603640379762e+01,1.446142159443338127e+00,1.898478472042726350e+00,5.537782441200528538e+00,9.639566849431038253e-01,5.003929189305873493e+00,8.380855862824766689e+00
7.592521748149027871e+01,2.085160603640379762e+01,1.446142159443338127e+00,1.898478472042726350e+00,5.537782441200528538e+00,9.639566849431038253e-01,5.003929189305873493e+00,8.380855862824766689e+00
1.562662820211493120e+01,4.948841224502626090e+00,3.734356176456471665e+00,3.119566752872010351e+00,1.719104425805493364e+01,8.594978168445958078e-01,3.944032816987882661e+00,1.584535468719986540e+01
5.511994128218411504e+00,1.495797753081678394e+00,1.858495913772639091e-02,1.328776219467978859e+00,1.553294217268997190e+00,1.110556924098419218e+00,1.664801063011521531e+00,8.787892674252067993e-01
5.511994128218411504e+00,1.495797753081678394e+00,1.858495913772639091e-02,1.328776219467978859e+00,1.553294217268997190e+00,1.110556924098419218e+00,1.664801063011521531e+00,8.787892674252067993e-01
6.383086350313356583e+00,2.847118201837047113e+00,1.466600337005222077e+00,1.089157584396756251e+00,9.162750117128004579e-01,1.473451461071416446e+00,7.340297649172522476e-01,7.502240037169259912e-01
2.220446775815122731e+00,1.563639605400998667e+00,9.351061728322079825e-01,1.499713181648413940e+00,1.500146268694454166e-01,1.082086757518275322e+00,1.540517548493990141e+00,1.337619654125516533e+00
2.220446775815122731e+00,1.563639605400998667e+00,9.351061728322079825e-01,1.499713181648413940e+00,1.500146268694454166e-01,1.082086757518275322e+00,1.540517548493990141e+00,1.337619654125516533e+00
2.476002328716877088e+00,1.190939433247878210e+00,2.930097359907477550e-01,1.995056499328535127e+00,8.411379343761816729e-01,9.282895916953712856e-01,8.494116336568638959e-01,1.202327500762111034e+00
5.346957104139367978e+00,4.165613740941718390e+01,9.465298352059052789e+00,5.879869172707173242e+00,4.406740955298131368e+00,9.950877050415755098e-01,4.590768286254118635e+01,2.297049003084199015e+00
5.346957104139367978e+00,4.165613740941718390e+01,9.465298352059052789e+00,5.879869172707173242e+00,4.406740955298131368e+00,9.950877050415755098e-01,4.590768286254118635e+01,2.297049003084199015e+00
9.506034041368808474e+00,6.763250670025723110e+00,5.570025089557660847e-01,1.834501336626469081e+00,4.831665739270637472e-01,9.978358884785175631e-01,1.515531714053861556e+00,6.242648727346339577e+00
8.092644439346056373e+00,2.114493054763883606e+01,5.229292241768519478e-01,1.031154456644862272e+00,2.769573535721768787e-01,1.288503101364444348e-01,1.060044369150622323e+01,5.009224781115986236e-01
8.092644439346056373e+00,2.114493054763883606e+01,5.229292241768519478e-01,1.031154456644862272e+00,2.769573535721768787e-01,1.288503101364444348e-01,1.060044369150622323e+01,5.009224781115986236e-01
2.207581070144156055e+00,9.872625217968347688e-03,9.224803672371731933e-01,1.419852459726995142e-01,1.201093748998881328e+00,3.178941355735862562e-01,2.603044451822200678e+00,8.745216826105811636e-01
8.467724033328266842e+00,8.649520656263289808e+00,4.935224956535226859e-01,3.553034461691885748e-01,5.007239489767686180e+00,7.254574639078605891e-01,2.496755737911482864e+00,2.545420412886157724e+00
1.036540484928584194e+00,8.670590558577692675e-02,4.645042530372921474e-01,1.433293124178062650e+00,5.413589670591083536e-01,4.670881248963501542e-01,2.013917052049797540e+00,1.793661329796760739e-01
4.712822897588713644e+00,5.119089014470102228e+00,1.296934713102174119e-01,1.116923296865115350e-01,1.035700657518681678e-01,4.833538805984128328e-01,7.259360000997651774e+00,6.041372958410010874e+00
1.650035235302929726e+00,4.665958481729260754e+00,4.783788221757786507e-01,1.252116658552788857e-02,1.042984521712305712e+00,8.501800898764813041e-01,6.922228406625138275e-01,4.585707249274545427e-01
4.712822897588713644e+00,5.119089014470102228e+00,1.296934713102174119e-01,1.116923296865115350e-01,1.035700657518681678e-01,4.833538805984128328e-01,7.259360000997651774e+00,6.041372958410010874e+00
3.356801413149084201e+00,5.165926950328610268e+00,1.448736304546170695e-01,5.576553138955870903e-01,1.377284100807026013e+00,7.942019987183440710e-01,2.314624891607106161e+00,1.636243611133622933e+00
3.356801413149084201e+00,5.165926950328610268e+00,1.448736304546170695e-01,5.576553138955870903e-01,1.377284100807026013e+00,7.942019987183440710e-01,2.314624891607106161e+00,1.636243611133622933e+00
3.839355809396913344e+00,4.841423540222160149e+00,1.306593380757139489e+00,8.314405665839412485e-02,2.125479226628131268e+00,9.142561689718883278e-01,5.331625134941208044e-01,9.971089972721076666e-01
5.642857756110066703e+02,2.033158788837384634e+02,6.362740047168407020e-01,4.585203030043664363e+00,8.959045138141688014e+00,2.429234283996820398e+00,7.576637455184730925e+02,4.686489847669278674e+00
5.642857756110066703e+02,2.033158788837384634e+02,6.362740047168407020e-01,4.585203030043664363e+00,8.959045138141688014e+00,2.429234283996820398e+00,7.576637455184730925e+02,4.686489847669278674e+00
2.017831945624067647e+00,5.965930233840738284e-01,3.980918411752672470e-01,5.511525361518664345e-01,1.839360312859214863e+00,1.656728452896504722e+00,1.222304663094946786e+00,7.425600326875309021e-01
7.681733395644715578e+00,2.216260526248435170e+01,9.944840581090503770e-03,4.671889243813142634e-01,3.624182720230289534e-01,1.020690476822372128e+00,5.182759432122459486e+00,8.195349291673645453e+00
7.681733395644715578e+00,2.216260526248435170e+01,9.944840581090503770e-03,4.671889243813142634e-01,3.624182720230289534e-01,1.020690476822372128e+00,5.182759432122459486e+00,8.195349291673645453e+00
1.936137488068133961e-01,5.665867267967377163e-01,1.638877133791690754e+00,1.917302895752796887e+00,2.103111264108025402e+00,1.117253571821877012e+00,8.487419371018990466e-01,5.901484545525886860e-01
7.852600399262458453e+00,3.783672400424074045e+00,4.171460545812886722e-01,1.872797822035484172e+00,2.011338798167862763e+00,7.676950787400056431e-01,6.676048619903336423e+00,3.254744978133912725e-01
7.852600399262458453e+00,3.783672400424074045e+00,4.171460545812886722e-01,1.872797822035484172e+00,2.011338798167862763e+00,7.676950787400056431e-01,6.676048619903336423e+00,3.254744978133912725e-01
2.163269595084243324e+00,9.529328616217171977e-01,1.531006926653186273e+00,1.917694693620264346e+00,1.189466556908175543e-01,7.235707403096740542e-01,3.256294635266249404e+00,8.614684532012831797e-01
7.409226994013191903e-02,3.018464544982647713e+00,1.339452367947568057e+00,1.118890203121353677e+00,9.535965294320684071e-01,1.210300379908291646e+00,2.629581652294033844e+00,6.956340805157285034e-01
7.409226994013191903e-02,3.018464544982647713e+00,1.339452367947568057e+00,1.118890203121353677e+00,9.535965294320684071e-01,1.210300379908291646e+00,2.629581652294033844e+00,6.956340805157285034e-01
4.218386009794997449e+00,3.920829228777480413e+00,9.501401873441396306e-01,4.213392297512397189e-01,6.143871989966683822e-01,9.207430344891396334e-01,1.995803493110682725e-01,1.357116102648705969e+00
1.299917990893638464e+00,3.789028829757075112e+00,1.612746152559249468e+00,1.071971033416427160e-01,2.071611381384407813e-01,9.067910775828119663e-01,7.827177075852299604e-01,2.620758222860366971e+00
1.299917990893638464e+00,3.789028829757075112e+00,1.612746152559249468e+00,1.071971033416427160e-01,2.071611381384407813e-01,9.067910775828119663e-01,7.827177075852299604e-01,2.620758222860366971e+00
1.145970908816184242e+00,4.658778409333205195e-01,1.928945087898799926e+00,2.219029317050155825e+00,2.486023411551519402e+00,1.266175026218179678e+00,1.672054829553380584e+00,2.345774719808056297e+00
5.819057246359815139e+00,3.458634719543616787e-01,5.679097526209323510e-01,2.529744180760275241e-02,1.584870638413779620e+00,9.176966101949057819e-01,1.286726614395867152e+01,1.030656686984114145e+01
5.819057246359815139e+00,3.458634719543616787e-01,5.679097526209323510e-01,2.529744180760275241e-02,1.584870638413779620e+00,9.176966101949057819e-01,1.286726614395867152e+01,1.030656686984114145e+01
2.657248374473391461e+00,7.225129766478859406e-01,1.902782128369245873e+00,8.804304914589677900e-01,1.674029825208819489e+00,1.032189581008626345e+00,2.674789925256307654e+00,2.211215608178179526e+00
3.507774231688630895e+00,9.012611494679416690e-01,1.732375716263926391e+00,2.284951866157863609e+00,2.962885525121019992e+00,9.633316878749856871e-01,3.757322852165485561e+00,1.820760598282056053e+00
2.331438334408791846e+01,2.999408459292743245e+00,1.927956256905535570e-01,1.016730327938589529e+00,7.081581730852450907e-01,1.240125011869393390e+00,6.687266446490444771e+00,6.668628815507309238e-01
1.596454422168219756e+00,7.456068782712339527e+00,4.061002862357068199e-01,6.797413706616069196e-02,1.442348441455253705e-01,3.093280899658131314e-02,6.126671661930482848e-01,1.803588718225536347e+00
1.596454422168219756e+00,7.456068782712339527e+00,4.061002862357068199e-01,6.797413706616069196e-02,1.442348441455253705e-01,3.093280899658131314e-02,6.126671661930482848e-01,1.803588718225536347e+00
5.444784757593595259e+00,3.151000940280509699e+00,7.813076821417637152e-01,3.796383048772072888e-01,7.144535495631513244e-01,1.652189195047488179e-01,2.770754137198209399e+00,2.158151130839204956e+00
5.634091813306846497e+00,5.848928202372158047e+00,1.157296612687055415e+00,2.943849858730478997e-01,4.502550505673804437e+00,7.637402284430784283e-01,5.502176432275588169e+00,1.409796626554410848e+00
5.634091813306846497e+00,5.848928202372158047e+00,1.157296612687055415e+00,2.943849858730478997e-01,4.502550505673804437e+00,7.637402284430784283e-01,5.502176432275588169e+00,1.409796626554410848e+00
3.056066895536832462e+01,1.555104209221353173e+00,4.710115134908713364e-01,1.913884713185690645e+00,1.824045158142667100e+00,1.092448303183961578e+00,5.121028979331943454e+00,7.860436646755945000e-01
7.118650481298084287e+01,5.820782145677915054e+01,2.176830359405231619e+00,2.144773831582653667e+00,1.607447898061208136e+01,4.202420750650014414e-01,1.988816086465877220e+01,6.407030474786998298e+01
7.118650481298084287e+01,5.820782145677915054e+01,2.176830359405231619e+00,2.144773831582653667e+00,1.607447898061208136e+01,4.202420750650014414e-01,1.988816086465877220e+01,6.407030474786998298e+01
2.553111613021325166e+00,1.393710125567298785e+00,1.112286742677255136e+00,5.421409269074266568e-01,7.800955513624847626e-01,1.373574651524209767e-01,2.252447457119662655e+00,1.428774249550815112e+00
1.944158757540345617e+00,3.064278813390089340e+00,2.743893156788871135e+00,1.267346009310690746e+00,3.677910954183651882e+00,9.463670074548299338e-01,1.938548515287701557e+00,4.529681706165241017e+00
1.944158757540345617e+00,3.064278813390089340e+00,2.743893156788871135e+00,1.267346009310690746e+00,3.677910954183651882e+00,9.463670074548299338e-01,1.938548515287701557e+00,4.529681706165241017e+00
4.223419795823641354e-01,4.233731558083011492e+00,2.865163879793341639e+00,2.392861799097296238e+00,3.422138287210323426e+00,1.190628438952165302e+00,6.775561094259924033e+00,8.879302049473329905e-01
5.329937711137804346e-01,5.094205662611582142e+00,4.107893392934188093e+00,2.641360277325455641e+00,1.903600435789308065e+01,1.395176421005504208e+00,1.558547742374596545e+01,6.667551122420039889e+00
4.097557286480419947e+00,4.816185943261964475e+00,1.033408480705599430e+00,9.527832451393952740e-01,1.199701985338393895e+00,1.509952688138989307e+00,2.396196671100976783e+00,5.403955189555880168e-01
5.329937711137804346e-01,5.094205662611582142e+00,4.107893392934188093e+00,2.641360277325455641e+00,1.903600435789308065e+01,1.395176421005504208e+00,1.558547742374596545e+01,6.667551122420039889e+00
2.208520142608648484e+00,9.213394410402634405e-01,2.747122787358001528e+00,3.028604159376144800e+00,1.020413352302889765e+00,5.347417851377413989e-01,1.794832513891228665e+00,2.688029167333373604e+00
3.616045689016330833e+00,6.418798913998472244e+00,5.480268545329219920e-01,5.104495393952332427e-02,7.446015379560338987e-01,3.131504953924408308e-01,1.515336920525865327e+00,1.112657188441221745e+00
2.208520142608648484e+00,9.213394410402634405e-01,2.747122787358001528e+00,3.028604159376144800e+00,1.020413352302889765e+00,5.347417851377413989e-01,1.794832513891228665e+00,2.688029167333373604e+00
7.161552020955319620e+01,3.176663726599927529e+01,2.658293242572609572e+00,1.985849158967974537e+00,8.998860834611869919e+00,6.993185461161449679e-01,9.513774086368300686e+00,1.831191482979023455e+00
7.161552020955319620e+01,3.176663726599927529e+01,2.658293242572609572e+00,1.985849158967974537e+00,8.998860834611869919e+00,6.993185461161449679e-01,9.513774086368300686e+00,1.831191482979023455e+00
4.199655985739320641e-01,6.457050565925214203e-01,2.156383209974415960e-01,1.761166162540417801e+00,1.201260708529566568e+00,8.067676424717522554e-01,6.429762197353322550e-02,1.565319605380486534e+00
2.921629027459847805e+01,1.586035514067565089e+01,1.168080304413817938e+00,1.317824514888910059e+00,1.218834223324432031e+00,6.052588937596613539e-01,2.736565963364644816e+01,2.813182743214508896e+00
3.268855145972260345e+01,8.602497845440066015e+00,5.630690880663150821e+00,2.226165072172770765e-01,6.782833210129410872e+00,1.223871469534492107e+00,6.206108890535650602e+01,1.308722676376261385e+00
1.947728729693373462e-01,1.909898320337857447e+00,1.525288147699962238e+00,2.648214415180287773e+00,3.707699459673250875e+00,4.908370737736714173e-01,2.051971057325051362e+00,8.443464476854464218e-01
1.947728729693373462e-01,1.909898320337857447e+00,1.525288147699962238e+00,2.648214415180287773e+00,3.707699459673250875e+00,4.908370737736714173e-01,2.051971057325051362e+00,8.443464476854464218e-01
